datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred
2025-05-01 03:45:00,117.8071893407324,117.60791384578177,117.6207512822896,117.43826727651673,117.06407956396504,116.46016062555027,116.30821320253602,116.22210725352308,332.54907476807534,332.54483581797143,332.4730561759128,332.1123811232116,331.9654123101128,330.9105388796725,330.7408833984635,330.6973135325068
2025-05-01 04:00:00,118.6743244972758,118.59804277834536,118.95352739438096,118.54766533751722,118.0085101625562,117.94464608049049,117.88045351374228,117.83089819420476,330.8019343026612,331.28348594651897,331.8635055582208,331.39852624978863,330.1065483744276,329.3767847707034,329.35813558266045,328.44046881882906
2025-05-01 04:15:00,115.53472694509212,115.47262722973969,115.33738300643944,115.01454611570288,114.79947786713952,114.82063929511068,114.89953628568476,114.84977339997504,325.7809123018903,325.6752697266665,325.3783664098688,325.0099130120949,324.1295342787689,324.1821668998153,324.5322254591389,324.3230352822904
2025-05-01 04:30:00,111.28983862869003,111.236560175118,111.25294163321996,111.22715238890676,111.3242987021586,111.32510966618796,111.3010971906389,111.7680930448776,321.47056040887566,321.2772117748787,321.1183996822523,321.1309657865156,321.080114950776,321.0922186506208,321.53879242174963,322.242885820491
2025-05-01 04:45:00,111.37850523444187,111.28322078015474,111.61398558016106,111.68056587065864,111.9102276736282,111.72469865474886,111.97040031608913,112.2913410755572,322.81554944305043,322.0418307431473,322.683420790108,323.6428376286105,324.02898387371147,323.8363843692498,324.733099635088,325.55991053677366
2025-05-01 05:00:00,107.256228027654,107.55798393574528,107.76076726917444,107.74449792963406,107.81919721799294,108.07866888668576,108.51560043265886,108.74111117991632,318.3776624929603,318.7636148752516,319.62386796678067,320.4963474670534,320.7131423171252,321.9246351902965,322.8682610537571,323.87707785717885
2025-05-01 05:15:00,121.21296199895312,121.4802368375108,121.80945879443418,121.44167711528014,121.54487400317812,121.68507785671572,121.46556671110127,121.67399982083263,334.1056337477143,336.99375121051906,338.42073308369254,340.3379601615761,342.6939400937184,342.527087517893,343.1726982669882,344.53480581002145
2025-05-01 05:30:00,123.27777749445684,123.85214174092576,123.56284628538876,123.58214458077424,123.93059193477254,123.50631337790875,123.50426853762298,123.48330768919548,336.46490468642656,338.43786419356644,339.11776979496585,341.4118123978627,343.01189009012734,342.7669418006936,342.8393580145392,343.41572414357285
2025-05-01 05:45:00,123.4398511559231,122.90762531165232,123.10339647195796,123.3489899729783,123.41358039698522,123.39871950285357,122.98451642104256,123.09328981523842,335.3809551331681,336.68507084482167,338.3362481112911,341.378081716895,343.3598453535167,343.79915532921325,344.1036784423943,344.6810489363735
2025-05-01 06:00:00,126.83477190832316,127.168727237292,127.72555015298964,127.42868330528444,127.66544959071295,127.17859097504883,127.08202511354236,126.9938000075415,342.75712234332576,346.2684422534647,348.433332386741,350.56512077505033,351.94236513149053,351.76814902475513,351.2198895428792,351.3458110661388
2025-05-01 06:15:00,127.76926305093605,128.2049133946197,128.55733910042284,128.4801327033253,128.0491219112109,127.66535189430432,127.77307700430916,127.06040909404298,353.37922373379223,353.5553511632084,353.6558416895748,353.6918316887916,353.5670175836844,353.4571516780152,353.4284346907521,353.29030948291467
2025-05-01 06:30:00,121.68902341989832,121.56992602715748,121.34768937711296,121.27707442936004,120.95296260499197,120.8004584309406,120.517713021471,120.35570842223548,349.6960058478068,349.6188296110728,349.5311748163028,349.40641711273014,349.235833203983,349.0880732622755,348.96220661087824,348.98721265445096
2025-05-01 06:45:00,114.56698478059349,114.3934903656567,114.52038742822208,114.09678255922586,114.3084699496803,113.80329124065554,114.0745926931601,114.3505503534595,339.26323696595404,339.08278835603454,338.9650129619817,338.8812066602458,338.7844381327154,338.5958225671486,338.6042292530361,338.72406676433013
2025-05-01 07:00:00,108.13551856778024,108.0102707808502,107.85220935248536,107.87748482914174,107.8333563781765,108.22535681425622,108.3311729063016,108.4988365656814,333.6004282718755,333.3608540899877,333.12633215813264,333.06799315752545,332.8931195588494,332.95215680958137,333.03363246118687,333.0228428936188
2025-05-01 07:15:00,107.28881008702363,107.04015972144518,107.43316248007474,107.19528589893774,107.52062358569424,107.58787327399028,107.83124664719897,108.11875778726184,321.0034618611712,320.3026859202914,321.5032542899906,320.59884765816497,320.581296800323,320.3046472592401,320.2066278414612,319.4145828583633
2025-05-01 07:30:00,98.12736217147156,98.54871634725528,98.38110769131616,98.57871167100744,99.26641268113394,99.43967954874329,100.10739507447286,100.15477841200996,296.30421666084266,295.8920159700654,296.8464368637245,297.5848273329636,298.38003009173224,299.30444860640904,300.161466887729,300.9231278813836
2025-05-01 07:45:00,95.90436306102214,95.65855894773205,96.10073662211082,96.35357927043736,97.46125768506909,97.99162335838857,97.9834396298231,98.9209794088521,297.56569390944736,297.5713462504199,298.84449659611084,301.28438119100707,302.5196334915443,303.01407366394886,304.45809994166063,306.57705205503714
2025-05-01 08:00:00,100.73712954507498,101.29544035019389,101.94024976596664,101.81734463419492,102.93598938042186,103.14225938893186,103.2524750096571,103.60292443938532,321.83920797385684,322.1395795864222,322.4233574676868,322.6401568460643,322.8155068066015,322.98272069570027,323.1313244011656,323.2012947997293
2025-05-01 08:15:00,101.04066203192278,101.43578541507732,101.70182951810092,101.79079234559404,102.52082678029664,102.77235316462163,103.2005412521992,103.10484824900853,326.8731745350665,326.9994131820183,327.1355728167565,327.38360803089586,327.4675522108482,327.62300502838474,327.72077598781993,327.6989324497896
2025-05-01 08:30:00,99.93739437460124,100.24175315235716,100.2707591394057,100.1187187838474,101.1332390459674,101.07236016991308,100.86336418855544,101.03177622013152,329.887237771835,330.0010649248682,330.10349602518784,330.20538558063805,330.3272305011279,330.3257558991062,330.23878320171286,330.2802981323413
2025-05-01 08:45:00,110.02570847983556,110.1373787618648,110.31712012177634,110.23218693967914,110.59551441692382,110.3608394009017,109.91732979410985,110.16962911369608,343.1815895444294,343.1893359243675,343.2476524152319,343.3261002159023,343.333037460869,343.21375776353227,343.2412246747791,343.283035083742
2025-05-01 09:00:00,119.0985272592908,119.40159375072278,119.39074297034522,119.04847576879985,118.86241117499382,118.75019074800996,118.2884525926962,117.90744296957702,356.5764455171011,356.60198593140666,356.6746680312221,356.60043727127686,356.47417358358,356.4571599174382,356.4297633515504,356.3865759822479
2025-05-01 09:15:00,116.99866940295163,116.7958428240035,116.24839275219767,115.85579895872483,115.33151265397473,115.26430159883944,115.0491264424507,114.40237167109488,350.0855209205375,350.00448282750745,349.86517249246964,349.56507198691656,349.45704564695325,349.2792046967534,349.3704157126601,349.1369955727373
2025-05-01 09:30:00,118.00206990246028,117.69505756580492,117.58919040232848,116.91516847744784,116.79781541220224,116.9036538445244,116.11858922686623,116.1545414139981,348.8950980605672,348.79476807368906,348.745824639061,348.69086827402407,348.6044224404392,348.5366093152858,348.4245618911397,348.36127668956345
2025-05-01 09:45:00,121.5654114815258,120.99242168657074,120.53924127063732,120.35348130261808,119.49710562244928,119.23574651450738,118.79537426596264,118.44806433281929,355.451811427409,355.3685999803252,355.202907618417,354.89890649225964,354.75448372437813,354.5291566424516,354.6873696292835,354.3209926967089
2025-05-01 10:00:00,121.03459232397675,120.53853640845284,120.43294706410272,120.19091061322383,119.21537536043856,119.48951180059278,119.2403626305995,118.79460594829138,346.37232060386566,346.1542832442509,346.12076215423923,346.00951348294257,345.9250966926847,345.8912753630364,345.8152964786024,345.5317659371622
2025-05-01 10:15:00,114.4104589481846,114.46124412375056,114.31554058885988,114.18954870055646,114.00492252563772,114.04090055105274,114.24691047422988,114.22084318395486,340.7184135509223,340.43731696241764,340.31049679995385,340.31460301386244,340.39258638395336,340.32966743197073,340.39624735142104,340.42704306016594
2025-05-01 10:30:00,106.91223428346352,106.48240891421696,106.59167893787526,106.65705081345352,106.8814032357568,107.24713274349376,107.28960988765104,107.7044636207028,321.38703033898975,321.4256340543613,322.84970984227164,322.648789038416,322.981542256504,323.31557382002296,323.28049843656754,324.14909470582
2025-05-01 10:45:00,98.80891405237048,98.51628752876228,98.76809290266598,99.16333079698433,99.99782393675228,100.52194480306365,101.06862904201932,102.04397869249571,303.3876452137214,302.96194182711935,304.02395040308465,304.58518905250617,305.2766760326501,305.73614014690963,306.4404088004918,308.5102144982496
2025-05-01 11:00:00,101.90782871489291,102.58392760411854,103.14714340729178,102.87583879542564,104.01759004890091,104.30765023393744,104.71091440346896,105.6189070823806,308.3925708509845,308.7813121769392,309.817636486724,309.0461071704434,308.99999367488283,309.6252404632904,309.71817245327856,310.8342631580635
2025-05-01 11:15:00,117.04593434864525,117.97590766705386,118.59769544571807,118.2539944052344,118.84145215767076,118.64133131544703,118.73026711303164,119.2174597730748,342.02235012819784,342.0761526572685,342.25851135547657,342.21470391359463,342.1574877787162,342.1361307723448,342.15462484082855,342.2151408909769
2025-05-01 11:30:00,109.92247400643542,109.95455116151231,109.77507380518826,110.02364957371654,110.2330854732199,110.01535804678127,110.49184841187017,110.52105608232924,337.2755366746452,337.24606079372734,337.1482162928234,337.12907271766824,336.96568091614233,336.89453465765166,336.8957850895305,336.9264040029257
2025-05-01 11:45:00,111.78387907043692,111.11026991366508,111.60177635587384,111.10397284435726,111.45094283371904,111.56669707508586,111.01027233158098,111.50418492195648,335.7174318456503,335.3923407689471,335.1777876776302,335.0092123747911,334.8473266787823,334.732369956396,334.69682650845454,334.7764503918209
2025-05-01 12:00:00,107.48405886860952,107.7641453954824,107.47333092123428,107.01552338483678,107.47118692893577,107.30279586951823,107.53251262316287,107.7474547376074,329.6835798018712,329.37461683152776,329.1526924024274,329.0348083685931,328.9985546979693,329.0701106475952,329.2207974291136,329.3025843396917
2025-05-01 12:15:00,99.42909684379464,98.99609066622556,99.02428254916715,99.13812546497552,99.16452690658446,99.61160457602494,99.93633213643614,99.997552254049,307.22753689267967,304.1854054936037,302.9537076907349,301.9927243809688,301.3687545855671,301.87358823593104,303.3282206534947,301.3980238706377
2025-05-01 12:30:00,99.10531266987512,99.26835316571515,99.30269750466252,98.99636677658036,99.71029371278804,99.66375320354516,99.49162297468446,99.7388306907928,308.06815575075785,306.1108557391093,306.1617568028146,305.0928585125401,305.71648245299275,306.08798782350243,305.5821415909762,305.2916581475972
2025-05-01 12:45:00,88.78919652334889,88.58653972879394,88.07998163075598,88.46405464631005,89.07936242185481,89.23115814593119,89.52708176836646,89.57859401515506,285.0529460965595,283.8430054569332,283.5670637270515,284.3519960055156,285.07781254808657,285.0531428390784,285.47927112181645,285.1782461728463
2025-05-01 13:00:00,92.42316621278844,92.03578816035387,92.40432873882769,92.34662604540895,92.91824800374096,93.81171729478147,93.55830949912672,94.02126643245003,268.5691272285199,267.9198237277706,269.7506615030247,270.5789299836164,270.9917130192938,271.85528807600093,272.3566212096909,273.35096020875955
2025-05-01 13:15:00,90.4206330492152,91.29827872488303,91.44525849162024,91.45080664642587,92.77097309846174,92.61835583005958,93.32770510043552,93.83211102797875,276.3195898203278,279.1156150550669,280.6549677492061,282.6039040300237,283.7149679295669,283.24030049182346,284.5606848574242,288.06568043171563
2025-05-01 13:30:00,91.81930245628767,91.47870060566666,91.69418213959028,91.91914078461694,92.59874414582056,93.11353755921743,93.35368574072412,93.66463699300677,273.04008749267297,273.21859735545945,274.24451276886066,275.6955333006521,275.98674881450205,276.6089117477778,277.5862031954542,278.48084648697534
2025-05-01 13:45:00,93.35365670158936,93.71223888081636,93.96226699294526,94.28875276050522,95.57877568267182,95.59377153017132,95.56513734660405,96.27543170978294,277.7950290899447,279.1644595103943,281.2035939557585,282.9968889213724,284.5771031015788,285.1123127204081,285.352700830956,288.0521485540087
2025-05-01 14:00:00,92.69568166888146,93.37569605738524,93.7229373783404,94.1748817491317,95.41748220837576,95.50080058899869,95.9024624574826,96.34094311270412,284.16654465573737,287.9177451644369,291.8697385261952,293.9694142231558,295.0774370451449,295.4607191408969,296.6673278593629,300.4716025775076
2025-05-01 14:15:00,94.27643079464616,94.21421796089608,94.67018054379795,94.97406940559196,95.72346875274768,96.18997789829196,96.2409945777335,96.8844862053058,291.6052972361472,294.2839189444795,296.55050709583526,297.7776137193185,298.40995277192206,299.089487480574,300.33982739581603,302.8216037909467
2025-05-01 14:30:00,94.63370502603972,95.30692272046116,95.37391003913912,95.5251516070473,96.5759807863978,96.34169474241246,96.5177032572576,97.18045138678175,308.0660363732024,312.1305239400364,314.29645357642045,315.6218166121491,317.90939324098974,317.94721243343173,318.0594636195574,319.8159612789361
2025-05-01 14:45:00,95.50110415463448,95.56010481624492,95.50127198628104,95.92105814271484,96.74823764043776,96.68572416205016,96.82344492737558,97.23992161202844,317.59817160727385,317.9456676576888,318.0551548562967,318.1992831723685,318.41205670814577,318.4067379079869,318.432059671306,318.417904244735
2025-05-01 15:00:00,99.36435065462834,99.62546073516404,99.98487094672588,100.1777629989386,100.53918265715976,100.60152298135648,100.6226104018432,100.88851949458132,325.4616053544287,325.66634275817444,325.85757708269955,325.98969295882483,326.1255000932758,326.1883159312257,326.1423170110741,326.0959107144104
2025-05-01 15:15:00,101.34154171473268,101.66821700938864,101.63642103747075,101.4660888724748,101.79943168800858,101.88556712080263,101.78483541474694,101.75648763464216,329.54617173531085,329.541021947156,329.50141720364473,329.3319652049084,329.1762898030013,329.01445698801456,328.8598168215351,328.68346914783234
2025-05-01 15:30:00,105.44185280100972,105.00067661511628,104.95446899187948,104.80979553469636,104.77889056955286,104.73238093369676,104.3995094935572,104.661551908627,333.6413758542914,333.5295442047778,333.374576179041,333.17262070768425,333.02703875075946,332.92916930252176,332.78381156377856,332.7785515593173
2025-05-01 15:45:00,102.3546524142204,102.2126418533355,101.76346429483826,101.72888642223516,102.08618742552665,101.88426001874336,101.78160292212758,101.96756667381996,330.4514267120352,330.2943894519637,330.0454159641416,329.90941321889665,329.82038764998657,329.6150799373024,329.4761390445584,329.42359856762465
2025-05-01 16:00:00,96.49602409541131,96.52920730925588,96.43836124252222,96.39716272382351,96.7136165141154,97.19642814129898,96.98419411319983,97.183136561357,321.981577684044,322.0385048633899,322.1210386984525,322.11233640398393,322.0125025815648,321.9441737791552,321.8197465829407,321.69717775052254
2025-05-01 16:15:00,93.84853322341556,94.17527579157704,93.93604261307048,94.1027892770034,94.95792795649432,95.11948330361732,95.39178514069675,95.81608091612544,314.7742670101158,314.7773447269369,314.77548414297115,314.7796062155168,314.76320468716995,314.8117739386541,314.9209721036257,314.9341709022819
2025-05-01 16:30:00,94.101558693792,94.3499117277346,94.20343432028208,94.66889661422886,95.67653783797006,95.78709736116517,96.2434111178585,97.09138609867917,307.70844271514545,308.411296767561,309.46567708149195,310.85782745218785,312.23420812889657,313.67462903118843,315.12871448991194,317.9194231051392
2025-05-01 16:45:00,93.97318033514917,93.829488528936,93.78345287085038,94.38958853682514,95.1046766254032,95.13573945597987,95.8333852110507,96.31014118652014,306.7487185545329,306.1962831724929,306.66643025155327,308.26685472756014,309.247824946745,310.2556979192866,312.31826408057657,314.9684436650076
2025-05-01 17:00:00,92.56853607637596,93.20090042287542,93.53524291764607,93.63615248609446,94.53189302477912,94.66874748127434,95.16485908258456,95.61608667822678,302.09212040334234,302.0519091120508,303.3829188014285,303.69733060510873,303.62921245857785,304.7329585319535,306.3515121461275,308.2257353280246
2025-05-01 17:15:00,94.80839906439508,95.19733140467451,95.25767373981412,95.52670220057126,96.52925056640956,96.50468212705482,96.68171743048376,96.84502766690544,308.2697144864127,310.2441231039336,310.56222399043406,311.866585092356,313.1867163193769,313.83533496657645,315.1763132300803,316.54166206452805
2025-05-01 17:30:00,112.57898181604412,112.45843069597956,113.0874631512301,112.78452939953434,112.97238967705532,112.47368709505474,112.05186140282272,112.2884400271258,338.1710110599911,338.1574580432879,338.244840246186,338.2512419768538,338.19628526707834,338.152789274948,338.1144786665071,338.14762724531056
2025-05-01 17:45:00,115.72540909771898,115.62654323752626,115.16108986020612,115.21300476815716,114.73038431276284,114.18514546655967,114.3718619401181,114.20897007703232,341.47676367652275,341.3992255341723,341.3455244941919,341.2253518412065,341.1752259883452,341.01776600659525,341.1323115040403,341.1911509272554
2025-05-01 18:00:00,116.33598199936294,115.75257965048525,115.78520998660376,115.19720801710336,114.33338660173852,114.77854107635524,114.4012882168859,113.92964759924482,342.4677872896904,342.3185410863369,342.2118029102631,342.1178624131278,342.07524226064595,342.063824508948,342.13372072552806,342.10978481423444
2025-05-01 18:15:00,108.1361165871478,108.06329550821812,107.57093452815256,107.11488891290448,107.29550410148336,107.42986865013413,107.2048523928852,107.0066050714419,334.7660766429493,334.6478854406417,334.5527461018487,334.4868721069373,334.4297687047367,334.3938336389781,334.42909158685825,334.4012619734518
2025-05-01 18:30:00,112.36948749405464,111.47752283046114,111.4722576131382,111.40927640204082,110.82223049648542,110.90453214718626,110.66906961812847,110.32939646654924,335.23515305015405,335.10165207697867,334.96938617325554,334.9594121339987,334.9138511617094,334.833815897216,334.8067736983724,334.72362710723706
2025-05-01 18:45:00,110.56332033397754,110.11431077042076,109.79010007521237,109.85288221126518,109.21971632148808,108.75744276849952,108.8995002824055,108.49859243655126,332.81536387389724,332.5823728063792,332.40318714337207,332.3975845010125,332.36387411763434,332.3076111084756,332.241650065208,332.196827159838
2025-05-01 19:00:00,115.31484005581936,115.24011234545122,115.32697161894188,114.91193323017968,114.01750800092148,113.91269725069128,113.68071847109996,113.08879828915327,347.14492161703885,347.0906717854372,347.0486243691948,346.95062079026667,346.9306259640464,346.8756642298465,346.8030814096724,346.75013888256336
2025-05-01 19:15:00,116.6034845067876,116.70738972331912,116.16659921750572,116.12821192332878,115.66161086053708,115.539117411213,115.02323007595822,114.26309123763173,347.3315287387581,347.38090032913635,347.3217006273744,347.28872156266164,347.22764221274707,347.07828991854404,346.97656337479015,346.8829322696034
2025-05-01 19:30:00,117.44719114305278,117.0574188038908,116.9912917779829,116.79646666099832,116.08390387466336,116.00002223286305,115.52659712316212,115.0519899201616,347.5090332290743,347.41678227139164,347.2702307291688,347.134946135809,347.012289781842,346.9354310906473,346.78223900992646,346.78348688973267
2025-05-01 19:45:00,117.37197673595256,117.01498727800588,116.99039584137375,116.79848774228236,116.52561441930722,116.13390002200146,115.73982823212864,115.6113224859994,347.3005441353905,347.16691363463696,347.01152997423554,346.8662754784837,346.8030181000135,346.6332155153228,346.59392937761845,346.6839378937595
2025-05-01 20:00:00,118.23275929007806,118.37040249830218,118.60506586739794,118.41322504077118,117.74157065126316,117.47293321466192,117.40337594976286,117.01803352463682,350.34544262696875,350.35760732462256,350.3584246222358,350.3251062246641,350.25263944792897,350.2294446677871,350.2956967737412,350.27256724063164
2025-05-01 20:15:00,114.77531995891265,114.1888089268997,114.04045160255112,113.98569007728716,113.0784377666493,113.19018460991568,113.1652132440907,112.53358209340344,346.467434962644,346.23849349329606,346.14022624905243,346.1055228152208,345.85324648000545,345.82947492808165,345.84512165080577,345.83973262160714
2025-05-01 20:30:00,114.23790621260228,113.61756101941968,113.46548919172518,113.2488549430108,112.65306781159788,112.43108253786204,112.35482038569064,111.77136060598716,343.004961811816,342.8849092793921,342.72137321039884,342.6212641676564,342.52536645138656,342.44728937463003,342.35722969426155,342.31866413909813
2025-05-01 20:45:00,116.68590527804488,116.16683241449762,115.68738933105568,115.58522561275598,115.01617739942296,114.6891127249874,114.46296325274956,114.04579456767074,343.0132430789369,342.77115257377767,342.58246145339683,342.6846657241205,342.5573816763652,342.49175601445063,342.46401021720715,342.4351813831447
2025-05-01 21:00:00,102.62763871348098,102.5510650003166,102.1754717228564,102.40588738902773,102.28252470195343,102.478309097355,102.96939071161412,102.68462810999672,325.9998220641708,325.8730572904288,325.8571966123459,325.85175925955093,325.86371083271143,325.9803624482607,326.04345324999707,326.0716243076464
2025-05-01 21:15:00,101.78358055155806,101.47572114727326,101.66527805347243,101.6076022364685,101.69901063556188,101.907657873654,101.7570758121691,101.76957559988082,324.08112020506366,323.9976949394381,323.96499859217005,323.9453731205322,323.92029532202275,323.8776353776899,323.8748249641658,323.8421916335594
2025-05-01 21:30:00,98.92689556088412,99.31981439552884,99.16872921071244,99.30242127906736,100.14867689059702,99.89501099871956,100.59218338076516,100.98427159463807,319.4078918320667,319.3424104710804,319.32570640337883,319.3887756877025,319.40962745509296,319.3832779832866,319.406926330317,319.39223235350016
2025-05-01 21:45:00,104.4948391419344,104.35784660437072,104.6442376180162,104.9352367374143,105.21949020693371,105.29576151081626,105.437243375771,105.75721910460328,317.46689052756625,316.6988436713761,317.61549829297513,318.0728915148491,318.8360734523075,319.2906791325178,319.82122985843057,320.9613208197801
2025-05-01 22:00:00,104.79895377027312,105.37116623862488,105.84601766389622,105.72308771288692,105.95276458808482,105.85636699682144,106.13243430466056,106.14975975822624,317.19503232130296,317.8670770140928,319.1437217253327,319.2962677937186,318.9116670548717,318.9715494737907,319.2197549124316,319.17108426070246
2025-05-01 22:15:00,103.40163895714542,103.53194375167368,103.83161393691738,103.98962175978592,103.98453722863628,104.0753947165178,104.0412556023013,104.02560024989074,320.5561703004905,321.5381910905684,321.7001352802377,322.53552390833585,322.9511552942788,323.0268362370163,323.2343958810617,324.2281859494775
2025-05-01 22:30:00,101.55666742591876,101.820436682069,102.08826694051062,102.03113569654047,102.2750728185798,102.29205224085976,102.2863307882499,102.25388881555834,320.7608529927297,321.35944369468683,320.86305820074284,321.29534090621326,321.3597790298448,321.3155635264356,321.2619963149544,321.69180605397054
2025-05-01 22:45:00,104.37950310300022,104.56419340288498,104.81971122523004,104.8301037904454,105.02431571157712,104.80451602114594,104.95881599615934,105.3788098871252,322.2527425598287,322.3311618934729,322.60580463992,323.3585975006238,323.9858488981537,324.14305522134686,324.36383896265653,325.23821805812736
2025-05-01 23:00:00,102.6773722564321,102.87360443152006,103.09755334085688,103.02896153084188,103.0182912586816,103.15219458228064,103.4357476398523,103.43078830494068,322.27170486349564,322.41617845513247,322.56796649110885,322.58774625004946,322.6212115906264,322.7097592170056,322.7869112408307,322.89904439725314
2025-05-01 23:15:00,100.42738385700368,100.6831255894927,100.6654000973538,100.65121483090326,100.92433523431832,100.9742901440214,101.16152012714232,101.12321314208364,321.9671267086092,322.033399475648,322.0755812394472,322.0986930622557,322.1408763139888,322.172133907938,322.2693539166354,322.28894701361946
2025-05-01 23:30:00,100.97793584654865,101.00203012797272,101.18874491868029,101.14473381322026,101.50944660735372,101.6245684592064,101.67180036302486,101.827255993503,321.82294296428023,321.733706816866,321.7388146332736,321.75834995208885,321.7189089101471,321.730334526767,321.76024661807537,321.7767510758099
2025-05-01 23:45:00,95.22576570242556,95.4191541027757,95.20283726113315,95.40650449298629,95.65185213267058,95.60875345587117,95.86521177634512,96.15449224798206,315.4705010392656,315.2304400148013,315.04918624558115,314.94620620164653,314.9169435256806,314.84742445448967,314.8743080161135,314.9915226370994
2025-05-02 00:00:00,104.41270710261622,104.2970499621139,104.68804600862532,104.5435414209248,104.64041329026512,104.70692655577628,104.63506627999485,104.91885918766395,311.9795518730855,311.0876648641324,311.4367412817919,311.0718676518712,311.52062670712724,312.9310347555122,313.88714007422004,314.56559169298816
