datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred
2025-05-01 03:30:00,118.41244500000009,119.39758000000009,115.46496600000009,111.21412000000007,111.53805000000007,107.19701400000007,120.83819000000008,123.2777560000001,333.2833600000001,330.75640000000004,325.82320000000004,321.45883000000003,322.3803700000001,318.953,330.77230000000003,333.91736000000003
2025-05-01 03:45:00,119.39758000000009,115.46496600000009,111.21412000000007,111.53805000000007,107.19701400000007,120.83819000000008,123.2777560000001,122.8583760000001,330.75640000000004,325.82320000000004,321.45883000000003,322.3803700000001,318.953,330.77230000000003,333.91736000000003,333.12950000000006
2025-05-01 04:00:00,115.46496600000009,111.21412000000007,111.53805000000007,107.19701400000007,120.83819000000008,123.2777560000001,122.8583760000001,127.4774500000001,325.82320000000004,321.45883000000003,322.3803700000001,318.953,330.77230000000003,333.91736000000003,333.12950000000006,339.85944000000006
2025-05-01 04:15:00,111.21412000000007,111.53805000000007,107.19701400000007,120.83819000000008,123.2777560000001,122.8583760000001,127.4774500000001,128.7626600000001,321.45883000000003,322.3803700000001,318.953,330.77230000000003,333.91736000000003,333.12950000000006,339.85944000000006,353.27765000000005
2025-05-01 04:30:00,111.53805000000007,107.19701400000007,120.83819000000008,123.2777560000001,122.8583760000001,127.4774500000001,128.7626600000001,121.36070000000008,322.3803700000001,318.953,330.77230000000003,333.91736000000003,333.12950000000006,339.85944000000006,353.27765000000005,349.69556000000006
2025-05-01 04:45:00,107.19701400000007,120.83819000000008,123.2777560000001,122.8583760000001,127.4774500000001,128.7626600000001,121.36070000000008,114.94858000000009,318.953,330.77230000000003,333.91736000000003,333.12950000000006,339.85944000000006,353.27765000000005,349.69556000000006,339.4109000000001
2025-05-01 05:00:00,120.83819000000008,123.2777560000001,122.8583760000001,127.4774500000001,128.7626600000001,121.36070000000008,114.94858000000009,108.02194000000007,330.77230000000003,333.91736000000003,333.12950000000006,339.85944000000006,353.27765000000005,349.69556000000006,339.4109000000001,333.8746300000001
2025-05-01 05:15:00,123.2777560000001,122.8583760000001,127.4774500000001,128.7626600000001,121.36070000000008,114.94858000000009,108.02194000000007,107.65152000000008,333.91736000000003,333.12950000000006,339.85944000000006,353.27765000000005,349.69556000000006,339.4109000000001,333.8746300000001,324.10944000000006
2025-05-01 05:30:00,122.8583760000001,127.4774500000001,128.7626600000001,121.36070000000008,114.94858000000009,108.02194000000007,107.65152000000008,98.10576000000006,333.12950000000006,339.85944000000006,353.27765000000005,349.69556000000006,339.4109000000001,333.8746300000001,324.10944000000006,299.1016
2025-05-01 05:45:00,127.4774500000001,128.7626600000001,121.36070000000008,114.94858000000009,108.02194000000007,107.65152000000008,98.10576000000006,95.33573000000005,339.85944000000006,353.27765000000005,349.69556000000006,339.4109000000001,333.8746300000001,324.10944000000006,299.1016,296.34866
2025-05-01 06:00:00,128.7626600000001,121.36070000000008,114.94858000000009,108.02194000000007,107.65152000000008,98.10576000000006,95.33573000000005,100.94180000000006,353.27765000000005,349.69556000000006,339.4109000000001,333.8746300000001,324.10944000000006,299.1016,296.34866,321.58360000000005
2025-05-01 06:15:00,121.36070000000008,114.94858000000009,108.02194000000007,107.65152000000008,98.10576000000006,95.33573000000005,100.94180000000006,100.34920000000005,349.69556000000006,339.4109000000001,333.8746300000001,324.10944000000006,299.1016,296.34866,321.58360000000005,326.6160300000001
2025-05-01 06:30:00,114.94858000000009,108.02194000000007,107.65152000000008,98.10576000000006,95.33573000000005,100.94180000000006,100.34920000000005,99.02569000000005,339.4109000000001,333.8746300000001,324.10944000000006,299.1016,296.34866,321.58360000000005,326.6160300000001,329.66210000000007
2025-05-01 06:45:00,108.02194000000007,107.65152000000008,98.10576000000006,95.33573000000005,100.94180000000006,100.34920000000005,99.02569000000005,109.68255600000008,333.8746300000001,324.10944000000006,299.1016,296.34866,321.58360000000005,326.6160300000001,329.66210000000007,343.02966000000004
2025-05-01 07:00:00,107.65152000000008,98.10576000000006,95.33573000000005,100.94180000000006,100.34920000000005,99.02569000000005,109.68255600000008,119.03393600000008,324.10944000000006,299.1016,296.34866,321.58360000000005,326.6160300000001,329.66210000000007,343.02966000000004,356.50910000000005
2025-05-01 07:15:00,98.10576000000006,95.33573000000005,100.94180000000006,100.34920000000005,99.02569000000005,109.68255600000008,119.03393600000008,116.47870000000009,299.1016,296.34866,321.58360000000005,326.6160300000001,329.66210000000007,343.02966000000004,356.50910000000005,350.16150000000005
2025-05-01 07:30:00,95.33573000000005,100.94180000000006,100.34920000000005,99.02569000000005,109.68255600000008,119.03393600000008,116.47870000000009,118.37240600000008,296.34866,321.58360000000005,326.6160300000001,329.66210000000007,343.02966000000004,356.50910000000005,350.16150000000005,348.92606000000006
2025-05-01 07:45:00,100.94180000000006,100.34920000000005,99.02569000000005,109.68255600000008,119.03393600000008,116.47870000000009,118.37240600000008,122.04173000000009,321.58360000000005,326.6160300000001,329.66210000000007,343.02966000000004,356.50910000000005,350.16150000000005,348.92606000000006,355.6572300000001
2025-05-01 08:00:00,100.34920000000005,99.02569000000005,109.68255600000008,119.03393600000008,116.47870000000009,118.37240600000008,122.04173000000009,121.84224000000009,326.6160300000001,329.66210000000007,343.02966000000004,356.50910000000005,350.16150000000005,348.92606000000006,355.6572300000001,346.58133000000004
2025-05-01 08:15:00,99.02569000000005,109.68255600000008,119.03393600000008,116.47870000000009,118.37240600000008,122.04173000000009,121.84224000000009,115.66219000000008,329.66210000000007,343.02966000000004,356.50910000000005,350.16150000000005,348.92606000000006,355.6572300000001,346.58133000000004,341.23544000000004
2025-05-01 08:30:00,109.68255600000008,119.03393600000008,116.47870000000009,118.37240600000008,122.04173000000009,121.84224000000009,115.66219000000008,107.20367400000008,343.02966000000004,356.50910000000005,350.16150000000005,348.92606000000006,355.6572300000001,346.58133000000004,341.23544000000004,323.82110000000006
2025-05-01 08:45:00,119.03393600000008,116.47870000000009,118.37240600000008,122.04173000000009,121.84224000000009,115.66219000000008,107.20367400000008,98.56497000000006,356.50910000000005,350.16150000000005,348.92606000000006,355.6572300000001,346.58133000000004,341.23544000000004,323.82110000000006,304.547
2025-05-01 09:00:00,116.47870000000009,118.37240600000008,122.04173000000009,121.84224000000009,115.66219000000008,107.20367400000008,98.56497000000006,102.40579000000007,350.16150000000005,348.92606000000006,355.6572300000001,346.58133000000004,341.23544000000004,323.82110000000006,304.547,307.16855
2025-05-01 09:15:00,118.37240600000008,122.04173000000009,121.84224000000009,115.66219000000008,107.20367400000008,98.56497000000006,102.40579000000007,118.24100000000008,348.92606000000006,355.6572300000001,346.58133000000004,341.23544000000004,323.82110000000006,304.547,307.16855,341.77682000000004
2025-05-01 09:30:00,122.04173000000009,121.84224000000009,115.66219000000008,107.20367400000008,98.56497000000006,102.40579000000007,118.24100000000008,109.19789000000007,355.6572300000001,346.58133000000004,341.23544000000004,323.82110000000006,304.547,307.16855,341.77682000000004,337.10843000000006
2025-05-01 09:45:00,121.84224000000009,115.66219000000008,107.20367400000008,98.56497000000006,102.40579000000007,118.24100000000008,109.19789000000007,111.37553400000007,346.58133000000004,341.23544000000004,323.82110000000006,304.547,307.16855,341.77682000000004,337.10843000000006,335.75897000000003
2025-05-01 10:00:00,115.66219000000008,107.20367400000008,98.56497000000006,102.40579000000007,118.24100000000008,109.19789000000007,111.37553400000007,108.07350000000007,341.23544000000004,323.82110000000006,304.547,307.16855,341.77682000000004,337.10843000000006,335.75897000000003,330.2059300000001
2025-05-01 10:15:00,107.20367400000008,98.56497000000006,102.40579000000007,118.24100000000008,109.19789000000007,111.37553400000007,108.07350000000007,99.75088500000005,323.82110000000006,304.547,307.16855,341.77682000000004,337.10843000000006,335.75897000000003,330.2059300000001,312.1729
2025-05-01 10:30:00,98.56497000000006,102.40579000000007,118.24100000000008,109.19789000000007,111.37553400000007,108.07350000000007,99.75088500000005,100.23759000000005,304.547,307.16855,341.77682000000004,337.10843000000006,335.75897000000003,330.2059300000001,312.1729,312.01425
2025-05-01 10:45:00,102.40579000000007,118.24100000000008,109.19789000000007,111.37553400000007,108.07350000000007,99.75088500000005,100.23759000000005,88.56098000000004,307.16855,341.77682000000004,337.10843000000006,335.75897000000003,330.2059300000001,312.1729,312.01425,289.1314
2025-05-01 11:00:00,118.24100000000008,109.19789000000007,111.37553400000007,108.07350000000007,99.75088500000005,100.23759000000005,88.56098000000004,92.46554600000006,341.77682000000004,337.10843000000006,335.75897000000003,330.2059300000001,312.1729,312.01425,289.1314,270.98102
2025-05-01 11:15:00,109.19789000000007,111.37553400000007,108.07350000000007,99.75088500000005,100.23759000000005,88.56098000000004,92.46554600000006,90.79262000000006,337.10843000000006,335.75897000000003,330.2059300000001,312.1729,312.01425,289.1314,270.98102,275.20447
2025-05-01 11:30:00,111.37553400000007,108.07350000000007,99.75088500000005,100.23759000000005,88.56098000000004,92.46554600000006,90.79262000000006,90.98790000000005,335.75897000000003,330.2059300000001,312.1729,312.01425,289.1314,270.98102,275.20447,272.25092
2025-05-01 11:45:00,108.07350000000007,99.75088500000005,100.23759000000005,88.56098000000004,92.46554600000006,90.79262000000006,90.98790000000005,93.46709000000006,330.2059300000001,312.1729,312.01425,289.1314,270.98102,275.20447,272.25092,275.18518
2025-05-01 12:00:00,99.75088500000005,100.23759000000005,88.56098000000004,92.46554600000006,90.79262000000006,90.98790000000005,93.46709000000006,92.87568000000006,312.1729,312.01425,289.1314,270.98102,275.20447,272.25092,275.18518,282.5777
2025-05-01 12:15:00,100.23759000000005,88.56098000000004,92.46554600000006,90.79262000000006,90.98790000000005,93.46709000000006,92.87568000000006,93.67102000000006,312.01425,289.1314,270.98102,275.20447,272.25092,275.18518,282.5777,286.1392
2025-05-01 12:30:00,88.56098000000004,92.46554600000006,90.79262000000006,90.98790000000005,93.46709000000006,92.87568000000006,93.67102000000006,94.72064000000006,289.1314,270.98102,275.20447,272.25092,275.18518,282.5777,286.1392,303.1356
2025-05-01 12:45:00,92.46554600000006,90.79262000000006,90.98790000000005,93.46709000000006,92.87568000000006,93.67102000000006,94.72064000000006,94.87128000000006,270.98102,275.20447,272.25092,275.18518,282.5777,286.1392,303.1356,317.00888
2025-05-01 13:00:00,90.79262000000006,90.98790000000005,93.46709000000006,92.87568000000006,93.67102000000006,94.72064000000006,94.87128000000006,99.16731000000006,275.20447,272.25092,275.18518,282.5777,286.1392,303.1356,317.00888,325.13898000000006
2025-05-01 13:15:00,90.98790000000005,93.46709000000006,92.87568000000006,93.67102000000006,94.72064000000006,94.87128000000006,99.16731000000006,101.54954500000007,272.25092,275.18518,282.5777,286.1392,303.1356,317.00888,325.13898000000006,329.4828800000001
2025-05-01 13:30:00,93.46709000000006,92.87568000000006,93.67102000000006,94.72064000000006,94.87128000000006,99.16731000000006,101.54954500000007,105.85427000000007,275.18518,282.5777,286.1392,303.1356,317.00888,325.13898000000006,329.4828800000001,333.77115000000003
2025-05-01 13:45:00,92.87568000000006,93.67102000000006,94.72064000000006,94.87128000000006,99.16731000000006,101.54954500000007,105.85427000000007,102.73451000000007,282.5777,286.1392,303.1356,317.00888,325.13898000000006,329.4828800000001,333.77115000000003,330.53745000000004
2025-05-01 14:00:00,93.67102000000006,94.72064000000006,94.87128000000006,99.16731000000006,101.54954500000007,105.85427000000007,102.73451000000007,96.44403000000005,286.1392,303.1356,317.00888,325.13898000000006,329.4828800000001,333.77115000000003,330.53745000000004,321.9254000000001
2025-05-01 14:15:00,94.72064000000006,94.87128000000006,99.16731000000006,101.54954500000007,105.85427000000007,102.73451000000007,96.44403000000005,93.91167000000006,303.1356,317.00888,325.13898000000006,329.4828800000001,333.77115000000003,330.53745000000004,321.9254000000001,314.81726
2025-05-01 14:30:00,94.87128000000006,99.16731000000006,101.54954500000007,105.85427000000007,102.73451000000007,96.44403000000005,93.91167000000006,94.48009500000006,317.00888,325.13898000000006,329.4828800000001,333.77115000000003,330.53745000000004,321.9254000000001,314.81726,308.85483
2025-05-01 14:45:00,99.16731000000006,101.54954500000007,105.85427000000007,102.73451000000007,96.44403000000005,93.91167000000006,94.48009500000006,93.93041000000005,325.13898000000006,329.4828800000001,333.77115000000003,330.53745000000004,321.9254000000001,314.81726,308.85483,306.48746
2025-05-01 15:00:00,101.54954500000007,105.85427000000007,102.73451000000007,96.44403000000005,93.91167000000006,94.48009500000006,93.93041000000005,92.86149000000006,329.4828800000001,333.77115000000003,330.53745000000004,321.9254000000001,314.81726,308.85483,306.48746,302.65054
2025-05-01 15:15:00,105.85427000000007,102.73451000000007,96.44403000000005,93.91167000000006,94.48009500000006,93.93041000000005,92.86149000000006,94.54357000000006,333.77115000000003,330.53745000000004,321.9254000000001,314.81726,308.85483,306.48746,302.65054,305.97363
2025-05-01 15:30:00,102.73451000000007,96.44403000000005,93.91167000000006,94.48009500000006,93.93041000000005,92.86149000000006,94.54357000000006,113.50876000000008,330.53745000000004,321.9254000000001,314.81726,308.85483,306.48746,302.65054,305.97363,337.9353300000001
2025-05-01 15:45:00,96.44403000000005,93.91167000000006,94.48009500000006,93.93041000000005,92.86149000000006,94.54357000000006,113.50876000000008,116.05926500000008,321.9254000000001,314.81726,308.85483,306.48746,302.65054,305.97363,337.9353300000001,341.54130000000004
2025-05-01 16:00:00,93.91167000000006,94.48009500000006,93.93041000000005,92.86149000000006,94.54357000000006,113.50876000000008,116.05926500000008,116.70974000000008,314.81726,308.85483,306.48746,302.65054,305.97363,337.9353300000001,341.54130000000004,342.56143000000003
2025-05-01 16:15:00,94.48009500000006,93.93041000000005,92.86149000000006,94.54357000000006,113.50876000000008,116.05926500000008,116.70974000000008,108.85054000000007,308.85483,306.48746,302.65054,305.97363,337.9353300000001,341.54130000000004,342.56143000000003,334.85056000000003
2025-05-01 16:30:00,93.93041000000005,92.86149000000006,94.54357000000006,113.50876000000008,116.05926500000008,116.70974000000008,108.85054000000007,112.87818000000009,306.48746,302.65054,305.97363,337.9353300000001,341.54130000000004,342.56143000000003,334.85056000000003,335.3149700000001
2025-05-01 16:45:00,92.86149000000006,94.54357000000006,113.50876000000008,116.05926500000008,116.70974000000008,108.85054000000007,112.87818000000009,111.50642400000007,302.65054,305.97363,337.9353300000001,341.54130000000004,342.56143000000003,334.85056000000003,335.3149700000001,333.01443000000006
2025-05-01 17:00:00,94.54357000000006,113.50876000000008,116.05926500000008,116.70974000000008,108.85054000000007,112.87818000000009,111.50642400000007,116.74427000000009,305.97363,337.9353300000001,341.54130000000004,342.56143000000003,334.85056000000003,335.3149700000001,333.01443000000006,347.27610000000004
2025-05-01 17:15:00,113.50876000000008,116.05926500000008,116.70974000000008,108.85054000000007,112.87818000000009,111.50642400000007,116.74427000000009,117.28305000000009,337.9353300000001,341.54130000000004,342.56143000000003,334.85056000000003,335.3149700000001,333.01443000000006,347.27610000000004,347.3018200000001
2025-05-01 17:30:00,116.05926500000008,116.70974000000008,108.85054000000007,112.87818000000009,111.50642400000007,116.74427000000009,117.28305000000009,118.10811000000008,341.54130000000004,342.56143000000003,334.85056000000003,335.3149700000001,333.01443000000006,347.27610000000004,347.3018200000001,347.5740400000001
2025-05-01 17:45:00,116.70974000000008,108.85054000000007,112.87818000000009,111.50642400000007,116.74427000000009,117.28305000000009,118.10811000000008,118.14883400000008,342.56143000000003,334.85056000000003,335.3149700000001,333.01443000000006,347.27610000000004,347.3018200000001,347.5740400000001,347.38245000000006
2025-05-01 18:00:00,108.85054000000007,112.87818000000009,111.50642400000007,116.74427000000009,117.28305000000009,118.10811000000008,118.14883400000008,119.43216000000008,334.85056000000003,335.3149700000001,333.01443000000006,347.27610000000004,347.3018200000001,347.5740400000001,347.38245000000006,350.52026000000006
2025-05-01 18:15:00,112.87818000000009,111.50642400000007,116.74427000000009,117.28305000000009,118.10811000000008,118.14883400000008,119.43216000000008,115.17532000000008,335.3149700000001,333.01443000000006,347.27610000000004,347.3018200000001,347.5740400000001,347.38245000000006,350.52026000000006,346.6622300000001
2025-05-01 18:30:00,111.50642400000007,116.74427000000009,117.28305000000009,118.10811000000008,118.14883400000008,119.43216000000008,115.17532000000008,114.58516000000009,333.01443000000006,347.27610000000004,347.3018200000001,347.5740400000001,347.38245000000006,350.52026000000006,346.6622300000001,343.11517000000003
2025-05-01 18:45:00,116.74427000000009,117.28305000000009,118.10811000000008,118.14883400000008,119.43216000000008,115.17532000000008,114.58516000000009,117.27598600000009,347.27610000000004,347.3018200000001,347.5740400000001,347.38245000000006,350.52026000000006,346.6622300000001,343.11517000000003,343.2272300000001
2025-05-01 19:00:00,117.28305000000009,118.10811000000008,118.14883400000008,119.43216000000008,115.17532000000008,114.58516000000009,117.27598600000009,102.69209000000006,347.3018200000001,347.5740400000001,347.38245000000006,350.52026000000006,346.6622300000001,343.11517000000003,343.2272300000001,326.26382000000007
2025-05-01 19:15:00,118.10811000000008,118.14883400000008,119.43216000000008,115.17532000000008,114.58516000000009,117.27598600000009,102.69209000000006,101.96556000000007,347.5740400000001,347.38245000000006,350.52026000000006,346.6622300000001,343.11517000000003,343.2272300000001,326.26382000000007,324.12457000000006
2025-05-01 19:30:00,118.14883400000008,119.43216000000008,115.17532000000008,114.58516000000009,117.27598600000009,102.69209000000006,101.96556000000007,99.35923000000005,347.38245000000006,350.52026000000006,346.6622300000001,343.11517000000003,343.2272300000001,326.26382000000007,324.12457000000006,319.43643
2025-05-01 19:45:00,119.43216000000008,115.17532000000008,114.58516000000009,117.27598600000009,102.69209000000006,101.96556000000007,99.35923000000005,104.64916000000007,350.52026000000006,346.6622300000001,343.11517000000003,343.2272300000001,326.26382000000007,324.12457000000006,319.43643,318.94754
2025-05-01 20:00:00,115.17532000000008,114.58516000000009,117.27598600000009,102.69209000000006,101.96556000000007,99.35923000000005,104.64916000000007,105.97079000000006,346.6622300000001,343.11517000000003,343.2272300000001,326.26382000000007,324.12457000000006,319.43643,318.94754,318.04706
2025-05-01 20:15:00,114.58516000000009,117.27598600000009,102.69209000000006,101.96556000000007,99.35923000000005,104.64916000000007,105.97079000000006,103.32190000000007,343.11517000000003,343.2272300000001,326.26382000000007,324.12457000000006,319.43643,318.94754,318.04706,319.16693
2025-05-01 20:30:00,117.27598600000009,102.69209000000006,101.96556000000007,99.35923000000005,104.64916000000007,105.97079000000006,103.32190000000007,101.36232000000007,343.2272300000001,326.26382000000007,324.12457000000006,319.43643,318.94754,318.04706,319.16693,319.4871
2025-05-01 20:45:00,102.69209000000006,101.96556000000007,99.35923000000005,104.64916000000007,105.97079000000006,103.32190000000007,101.36232000000007,104.80390000000007,326.26382000000007,324.12457000000006,319.43643,318.94754,318.04706,319.16693,319.4871,322.04803000000004
2025-05-01 21:00:00,101.96556000000007,99.35923000000005,104.64916000000007,105.97079000000006,103.32190000000007,101.36232000000007,104.80390000000007,103.08023000000007,324.12457000000006,319.43643,318.94754,318.04706,319.16693,319.4871,322.04803000000004,322.55545000000006
2025-05-01 21:15:00,99.35923000000005,104.64916000000007,105.97079000000006,103.32190000000007,101.36232000000007,104.80390000000007,103.08023000000007,100.22729500000005,319.43643,318.94754,318.04706,319.16693,319.4871,322.04803000000004,322.55545000000006,321.94446000000005
2025-05-01 21:30:00,104.64916000000007,105.97079000000006,103.32190000000007,101.36232000000007,104.80390000000007,103.08023000000007,100.22729500000005,101.03133000000005,318.94754,318.04706,319.16693,319.4871,322.04803000000004,322.55545000000006,321.94446000000005,321.86590000000007
2025-05-01 21:45:00,105.97079000000006,103.32190000000007,101.36232000000007,104.80390000000007,103.08023000000007,100.22729500000005,101.03133000000005,95.03834000000006,318.04706,319.16693,319.4871,322.04803000000004,322.55545000000006,321.94446000000005,321.86590000000007,315.63385
2025-05-01 22:00:00,103.32190000000007,101.36232000000007,104.80390000000007,103.08023000000007,100.22729500000005,101.03133000000005,95.03834000000006,104.84225500000007,319.16693,319.4871,322.04803000000004,322.55545000000006,321.94446000000005,321.86590000000007,315.63385,314.33716
2025-05-01 22:15:00,101.36232000000007,104.80390000000007,103.08023000000007,100.22729500000005,101.03133000000005,95.03834000000006,104.84225500000007,104.12320000000007,319.4871,322.04803000000004,322.55545000000006,321.94446000000005,321.86590000000007,315.63385,314.33716,304.16153
2025-05-01 22:30:00,104.80390000000007,103.08023000000007,100.22729500000005,101.03133000000005,95.03834000000006,104.84225500000007,104.12320000000007,106.93536000000007,322.04803000000004,322.55545000000006,321.94446000000005,321.86590000000007,315.63385,314.33716,304.16153,306.16263
2025-05-01 22:45:00,103.08023000000007,100.22729500000005,101.03133000000005,95.03834000000006,104.84225500000007,104.12320000000007,106.93536000000007,105.62512000000007,322.55545000000006,321.94446000000005,321.86590000000007,315.63385,314.33716,304.16153,306.16263,304.4975
2025-05-01 23:00:00,100.22729500000005,101.03133000000005,95.03834000000006,104.84225500000007,104.12320000000007,106.93536000000007,105.62512000000007,108.01847000000006,321.94446000000005,321.86590000000007,315.63385,314.33716,304.16153,306.16263,304.4975,308.17728
2025-05-01 23:15:00,101.03133000000005,95.03834000000006,104.84225500000007,104.12320000000007,106.93536000000007,105.62512000000007,108.01847000000006,104.40999000000006,321.86590000000007,315.63385,314.33716,304.16153,306.16263,304.4975,308.17728,303.50958
2025-05-01 23:30:00,95.03834000000006,104.84225500000007,104.12320000000007,106.93536000000007,105.62512000000007,108.01847000000006,104.40999000000006,104.28990000000007,315.63385,314.33716,304.16153,306.16263,304.4975,308.17728,303.50958,302.14868
2025-05-01 23:45:00,104.84225500000007,104.12320000000007,106.93536000000007,105.62512000000007,108.01847000000006,104.40999000000006,104.28990000000007,107.20438000000007,314.33716,304.16153,306.16263,304.4975,308.17728,303.50958,302.14868,307.7956
2025-05-02 00:00:00,104.12320000000007,106.93536000000007,105.62512000000007,108.01847000000006,104.40999000000006,104.28990000000007,107.20438000000007,102.65218000000007,304.16153,306.16263,304.4975,308.17728,303.50958,302.14868,307.7956,304.47635
2025-05-02 00:15:00,106.93536000000007,105.62512000000007,108.01847000000006,104.40999000000006,104.28990000000007,107.20438000000007,102.65218000000007,102.87181000000007,306.16263,304.4975,308.17728,303.50958,302.14868,307.7956,304.47635,304.25595
2025-05-02 00:30:00,105.62512000000007,108.01847000000006,104.40999000000006,104.28990000000007,107.20438000000007,102.65218000000007,102.87181000000007,102.27014000000007,304.4975,308.17728,303.50958,302.14868,307.7956,304.47635,304.25595,304.00067
2025-05-02 00:45:00,108.01847000000006,104.40999000000006,104.28990000000007,107.20438000000007,102.65218000000007,102.87181000000007,102.27014000000007,103.11986000000007,308.17728,303.50958,302.14868,307.7956,304.47635,304.25595,304.00067,305.24164
2025-05-02 01:00:00,104.40999000000006,104.28990000000007,107.20438000000007,102.65218000000007,102.87181000000007,102.27014000000007,103.11986000000007,102.96905500000007,303.50958,302.14868,307.7956,304.47635,304.25595,304.00067,305.24164,300.72574
2025-05-02 01:15:00,104.28990000000007,107.20438000000007,102.65218000000007,102.87181000000007,102.27014000000007,103.11986000000007,102.96905500000007,106.95851000000008,302.14868,307.7956,304.47635,304.25595,304.00067,305.24164,300.72574,305.91168
2025-05-02 01:30:00,107.20438000000007,102.65218000000007,102.87181000000007,102.27014000000007,103.11986000000007,102.96905500000007,106.95851000000008,105.27658000000007,307.7956,304.47635,304.25595,304.00067,305.24164,300.72574,305.91168,300.3515
